Silicate_ID,Structure,E_ads,Area
FOR001_3_35,"{'numbers': [12, 14, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 14, 8, 8, 12, 8, 12, 14, 8, 8, 8, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 14, 14, 8, 8, 6, 8, 8, 6], 'positions': [[1.99745553, 5.4258399, 4.70276323], [4.08637026, 7.329773, 4.70276323], [3.3776753, 8.84139457, 4.70276323], [3.10350443, 3.66337923, 4.70276323], [3.37503705, 6.61716728, 6.01101944], [2.03805854, 8.30192762, 6.21928776], [4.40251818, 6.0, 7.73581229], [1.6813076, 4.0960669, 7.73581229], [3.3070924, 4.0716838, 7.73581229], [3.17408734, 9.24969914, 7.73581229], [0.69844178, 7.76246067, 7.73581229], [0.96997439, 4.80867262, 6.42755608], [1.19056174, 5.96526026, 8.84705863], [0.73864774, 7.04006326, 8.67208863], [1.64247474, 4.89045826, 9.02202963], [7.20493479, 2.15175765, 4.70276323], [5.57914999, 2.17614075, 4.70276323], [7.916268, 1.43915193, 6.01101944], [6.88878687, 0.82198466, 7.73581229], [5.78273796, 2.58444533, 7.73581229], [6.80758084, 5.4258399, 4.70276323], [8.89649557, 7.329773, 4.70276323], [5.71215505, 7.3541561, 4.70276323], [8.18780062, 8.84139457, 4.70276323], [7.91362974, 3.66337923, 4.70276323], [5.7800997, 4.80867262, 2.97797037], [8.18516236, 6.61716728, 3.39450701], [8.18516236, 6.61716728, 6.01101944], [4.4431212, 3.12391228, 6.21928776], [6.84818385, 8.30192762, 6.21928776], [9.21264349, 6.0, 7.73581229], [6.88878687, 11.17801534, 7.73581229], [6.49143291, 4.0960669, 7.73581229], [4.79987214, 9.27408224, 7.73581229], [8.11721771, 4.0716838, 7.73581229], [7.98421265, 9.24969914, 7.73581229], [5.50856709, 7.76246067, 7.73581229], [5.7800997, 4.80867262, 6.42755608], [5.51120534, 9.98668796, 6.42755608], [5.54877305, 7.04006326, 8.67208863], [6.45260005, 4.89045826, 9.02202963], [10.59286327, 2.58444533, 7.73581229], [9.25324651, 3.12391228, 6.21928776], [11.30155822, 4.0960669, 7.73581229], [9.60999745, 9.27408224, 7.73581229], [10.3186924, 7.76246067, 7.73581229], [10.59022501, 4.80867262, 6.42755608], [10.81081236, 5.96526026, 8.84705863], [10.35889836, 7.04006326, 8.67208863], [11.26272536, 4.89045826, 9.02202963], [6.00068705, 5.96526026, 8.84705863]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.21002496115148, 120.516561294617, 2.56245710926094, -1.44733042455232]",49.8138053434618
FOR001_3_36,"{'numbers': [14, 8, 8, 8, 12, 12, 12, 8, 8, 8, 6, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 14, 8, 8, 6, 8, 8, 6], 'positions': [[4.18992535, 5.56731233, 4.41171957], [3.4812304, 7.0789339, 4.41171957], [3.47859214, 4.85470661, 5.71997578], [3.20969778, 10.03272195, 5.71997578], [2.14161363, 6.53946695, 5.9282441], [4.50607327, 4.23753933, 7.44476863], [2.18221665, 9.41555467, 7.44476863], [3.41064749, 2.30922313, 7.44476863], [3.27764243, 7.48723847, 7.44476863], [0.80199687, 6.0, 7.44476863], [1.37512851, 6.53433862, 8.80942597], [1.17250451, 7.65760862, 8.51404697], [1.57775251, 5.41106862, 9.10480497], [5.88629305, 0.82198465, 7.44476863], [6.95173894, 6.53946695, 2.89519503], [4.5872793, 8.84139457, 4.41171957], [6.91113593, 3.66337923, 4.41171957], [9.00005066, 5.56731233, 4.41171957], [5.81571015, 5.59169543, 4.41171957], [8.29135571, 7.0789339, 4.41171957], [8.28871745, 4.85470661, 5.71997578], [8.01982309, 10.03272195, 5.71997578], [6.95173894, 6.53946695, 5.9282441], [9.31619858, 4.23753933, 7.44476863], [6.99234196, 9.41555467, 7.44476863], [6.594988, 2.33360623, 7.44476863], [4.90342723, 7.51162157, 7.44476863], [8.2207728, 2.30922313, 7.44476863], [8.08776774, 7.48723847, 7.44476863], [5.61212218, 6.0, 7.44476863], [5.88629305, 11.17801535, 7.44476863], [5.8836548, 3.04621195, 6.13651242], [5.61476044, 8.22422729, 6.13651242], [5.98262982, 7.65760862, 8.51404697], [6.38787782, 5.41106862, 9.10480497], [9.39740462, 8.84139457, 4.41171957], [9.71355254, 7.51162157, 7.44476863], [10.42224749, 6.0, 7.44476863], [10.42488575, 8.22422729, 6.13651242], [10.99537913, 6.53433862, 8.80942597], [10.79275513, 7.65760862, 8.51404697], [11.19800313, 5.41106862, 9.10480497], [6.18525382, 6.53433862, 8.80942597]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.583520213550628, 132.144690856155, 1.44857283061144, -1.45882777934935]",49.8138053434618
FOR001_3_37,"{'numbers': [8, 12, 14, 8, 8, 8, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 6, 8, 8, 8, 12, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 14, 6, 8, 8, 6], 'positions': [[2.46572819, 1.70321499, 7.26071697], [3.49057107, 4.54460956, 4.22766791], [5.5794858, 6.44854266, 4.22766791], [2.39514529, 6.47292576, 4.22766791], [4.87079085, 7.96016424, 4.22766791], [4.59661998, 2.78214889, 4.22766791], [4.86815259, 5.73593694, 2.91941169], [4.86815259, 5.73593694, 5.53592412], [3.53117408, 7.42069729, 5.74419244], [5.89563372, 5.11876966, 7.26071697], [3.5717771, 10.29678501, 7.26071697], [3.17442314, 3.21483656, 7.26071697], [1.48286237, 8.39285191, 7.26071697], [4.80020794, 3.19045346, 7.26071697], [4.66720288, 8.36846881, 7.26071697], [2.19155732, 6.88123034, 7.26071697], [2.46308994, 3.92744228, 5.95246076], [2.19419558, 9.10545763, 5.95246076], [1.18987469, 5.67287382, 8.69358631], [1.52172769, 6.73595682, 9.08058831], [0.85802169, 4.60979182, 8.30658431], [7.2758535, 1.70321499, 7.26071697], [8.30069638, 4.54460956, 4.22766791], [7.2052706, 6.47292576, 4.22766791], [9.6782779, 5.73593694, 5.53592412], [5.93623674, 2.24268194, 5.74419244], [8.3412994, 7.42069729, 5.74419244], [10.70575904, 5.11876966, 7.26071697], [8.38190241, 10.29678501, 7.26071697], [7.98454845, 3.21483656, 7.26071697], [6.29298768, 8.39285191, 7.26071697], [9.61033325, 3.19045346, 7.26071697], [9.47732819, 8.36846881, 7.26071697], [7.00168263, 6.88123034, 7.26071697], [7.27321525, 3.92744228, 5.95246076], [7.00432089, 9.10545763, 5.95246076], [6.331853, 6.73595682, 9.08058831], [5.668147, 4.60979182, 8.30658431], [11.10311299, 8.39285191, 7.26071697], [10.81012531, 5.67287382, 8.69358631], [11.14197831, 6.73595682, 9.08058831], [10.47827231, 4.60979182, 8.30658431], [6.0, 5.67287382, 8.69358631]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.435068565149095, 178.822264958435, 3.03646020223171, -0.374985008447084]",49.8138053434618
FOR001_3_38,"{'numbers': [14, 14, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 14, 8, 12, 14, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 12, 14, 8, 8, 12, 14, 8, 8, 8, 6, 8, 8, 12, 6], 'positions': [[2.84338594, 7.329773, 3.4890188], [4.53494671, 2.15175765, 3.4890188], [3.82625176, 3.66337923, 3.4890188], [3.8236135, 1.43915193, 4.79727501], [3.55471914, 6.61716728, 4.79727501], [2.48663499, 3.12391228, 5.00554333], [4.85109463, 0.82198465, 6.52206786], [2.52723801, 6.0, 6.52206786], [0.43832328, 4.0960669, 6.52206786], [3.62266379, 4.0716838, 6.52206786], [1.14701823, 2.58444533, 6.52206786], [1.4211891, 7.76246067, 6.52206786], [1.14965649, 4.80867262, 5.21381165], [1.18987519, 5.75235867, 8.0328632], [0.24834919, 5.22797967, 8.5109812], [2.13140019, 6.27673767, 7.5547452], [4.85109463, 11.17801535, 6.52206786], [2.12988405, 9.27408224, 6.52206786], [3.75566885, 9.24969914, 6.52206786], [4.93230067, 5.4258399, 3.4890188], [7.65351125, 7.329773, 3.4890188], [6.02772645, 7.3541561, 3.4890188], [6.16073151, 2.17614075, 3.4890188], [8.63637707, 3.66337923, 3.4890188], [8.36484445, 6.61716728, 4.79727501], [7.29676031, 3.12391228, 5.00554333], [7.33736332, 6.0, 6.52206786], [5.24844859, 4.0960669, 6.52206786], [8.4327891, 4.0716838, 6.52206786], [5.95714354, 2.58444533, 6.52206786], [6.23131441, 7.76246067, 6.52206786], [5.9597818, 4.80867262, 5.21381165], [5.0584745, 5.22797967, 8.5109812], [6.9415255, 6.27673767, 7.5547452], [8.3622062, 8.84139457, 3.4890188], [4.89169765, 8.30192762, 5.00554333], [6.94000936, 9.27408224, 6.52206786], [8.56579416, 9.24969914, 6.52206786], [6.22867616, 9.98668796, 5.21381165], [9.74242598, 5.4258399, 3.4890188], [10.0585739, 4.0960669, 6.52206786], [10.76726885, 2.58444533, 6.52206786], [11.04143972, 7.76246067, 6.52206786], [10.76990711, 4.80867262, 5.21381165], [10.81012581, 5.75235867, 8.0328632], [9.86859981, 5.22797967, 8.5109812], [11.75165081, 6.27673767, 7.5547452], [9.70182296, 8.30192762, 5.00554333], [6.0000005, 5.75235867, 8.0328632]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.146899035449, 133.043908015954, 2.01250317850891, -1.28537859524772]",49.8138053434618
FOR001_3_44,"{'numbers': [12, 8, 6, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 6, 8, 8, 12, 6], 'positions': [[1.86211886, 2.75030086, 7.65006663], [0.63368802, 6.0, 7.65006663], [1.20433536, 5.52197311, 8.79610897], [1.74606136, 4.47991611, 8.69271097], [0.66260836, 6.56403011, 8.89950697], [4.30778453, 5.05222848, 3.10049303], [4.26718152, 2.17614075, 4.61701757], [4.66453547, 9.2580892, 4.61701757], [6.35609625, 4.08007385, 4.61701757], [3.17175574, 4.10445695, 4.61701757], [5.6474013, 5.59169543, 4.61701757], [5.64476304, 3.36746813, 3.30876135], [5.64476304, 3.36746813, 5.92527378], [5.37586868, 8.54548348, 5.92527378], [4.30778453, 5.05222848, 6.1335421], [6.67224417, 2.75030086, 7.65006663], [4.34838755, 7.9283162, 7.65006663], [3.95103359, 0.84636775, 7.65006663], [2.25947282, 6.0243831, 7.65006663], [5.57681839, 0.82198465, 7.65006663], [5.44381333, 6.0, 7.65006663], [2.96816777, 4.51276153, 7.65006663], [3.24233864, 9.69077687, 7.65006663], [3.23970039, 1.55897347, 6.34181042], [2.97080603, 6.73698882, 6.34181042], [6.55618667, 4.47991611, 8.69271097], [5.47273367, 6.56403011, 8.89950697], [5.57681839, 11.17801535, 7.65006663], [6.75345021, 7.3541561, 4.61701757], [7.84887599, 9.2824723, 4.61701757], [7.98188105, 4.10445695, 4.61701757], [10.45488835, 3.36746813, 5.92527378], [10.18599399, 8.54548348, 5.92527378], [9.11790984, 5.05222848, 6.1335421], [9.15851286, 7.9283162, 7.65006663], [8.7611589, 0.84636775, 7.65006663], [7.06959813, 6.0243831, 7.65006663], [10.25393864, 6.0, 7.65006663], [7.77829308, 4.51276153, 7.65006663], [8.05246395, 9.69077687, 7.65006663], [8.0498257, 1.55897347, 6.34181042], [7.78093134, 6.73698882, 6.34181042], [10.82458598, 5.52197311, 8.79610897], [11.36631198, 4.47991611, 8.69271097], [10.28285898, 6.56403011, 8.89950697], [6.71284719, 10.23024382, 6.1335421], [6.01446067, 5.52197311, 8.79610897]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.35535689214998, 129.685366092972, 1.98655450085715, -1.94447537225028]",49.8138053434618
FOR001_3_45,"{'numbers': [14, 8, 8, 8, 12, 12, 12, 8, 6, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 14, 8, 12, 12, 12, 14, 8, 8, 8, 6, 8, 8, 6], 'positions': [[3.42224226, 4.0678823, 3.6255368], [2.71354731, 5.57950388, 3.6255368], [2.71090905, 3.35527658, 4.93379301], [2.44201469, 8.53329193, 4.93379301], [1.37393054, 5.04003693, 5.14206133], [3.73839018, 2.73810931, 6.65858586], [1.41453356, 7.91612465, 6.65858586], [2.50995934, 5.98780845, 6.65858586], [1.18987419, 5.71075548, 8.1682332], [1.98984519, 6.55192048, 8.3744632], [0.38990419, 4.86959048, 7.9620042], [3.81959622, 7.34196455, 3.6255368], [6.14345284, 2.1639492, 3.6255368], [6.5408068, 9.24589765, 3.6255368], [8.23236757, 4.0678823, 3.6255368], [4.915022, 9.27028075, 3.6255368], [5.04802706, 4.0922654, 3.6255368], [7.52367262, 5.57950388, 3.6255368], [7.52103436, 3.35527658, 4.93379301], [7.25214, 8.53329193, 4.93379301], [6.18405586, 5.04003693, 5.14206133], [8.5485155, 2.73810931, 6.65858586], [6.22465887, 7.91612465, 6.65858586], [5.82730491, 0.8341762, 6.65858586], [4.13574414, 6.01219155, 6.65858586], [7.45308971, 0.80979311, 6.65858586], [7.32008465, 5.98780845, 6.65858586], [4.84443909, 4.50056998, 6.65858586], [5.11860996, 9.67858532, 6.65858586], [5.11597171, 1.54678192, 5.35032965], [4.84707735, 6.72479727, 5.35032965], [6.7999705, 6.55192048, 8.3744632], [5.2000295, 4.86959048, 7.9620042], [3.7789932, 10.21805227, 5.14206133], [5.82730491, 11.19020689, 6.65858586], [7.45308971, 11.1658238, 6.65858586], [8.62972153, 7.34196455, 3.6255368], [10.99418117, 5.04003693, 5.14206133], [11.03478418, 7.91612465, 6.65858586], [8.94586945, 6.01219155, 6.65858586], [9.6545644, 4.50056998, 6.65858586], [9.92873527, 9.67858532, 6.65858586], [9.65720266, 6.72479727, 5.35032965], [10.81012481, 5.71075548, 8.1682332], [11.61009581, 6.55192048, 8.3744632], [10.01015481, 4.86959048, 7.9620042], [5.9999995, 5.71075548, 8.1682332]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.1577963791508, 133.45348088979, 1.99866403655764, -1.29823978474928]",49.8138053434618
FOR001_3_46,"{'numbers': [14, 8, 12, 8, 8, 8, 8, 12, 14, 8, 8, 6, 8, 8, 12, 14, 8, 8, 12, 12, 14, 8, 8, 8, 8, 12, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 14, 8, 12, 14, 8, 6, 8, 8, 6], 'positions': [[2.34098851, 5.29757885, 3.6518648], [3.05232171, 4.58497313, 4.96012101], [2.02484058, 3.96780585, 6.68491386], [3.12026636, 2.03948965, 6.68491386], [0.91879167, 5.73026652, 6.68491386], [3.04968346, 6.80920043, 3.6518648], [3.32121607, 9.76298848, 4.96012101], [4.3486972, 9.1458212, 6.68491386], [1.62748662, 7.2418881, 6.68491386], [3.25327142, 7.217505, 6.68491386], [0.91615342, 7.95449382, 5.37665765], [1.18987469, 6.31976979, 7.9906832], [2.23766869, 5.91431079, 8.3481352], [0.14208069, 6.72522779, 7.6332312], [4.42990324, 3.39364575, 3.6518648], [7.15111382, 5.29757885, 3.6518648], [5.52532902, 5.32196195, 3.6518648], [7.86244702, 4.58497313, 4.96012101], [6.79436288, 1.09171813, 5.16838933], [6.83496589, 3.96780585, 6.68491386], [4.74605116, 2.06387275, 6.68491386], [7.93039167, 2.03948965, 6.68491386], [5.45474611, 0.55225118, 6.68491386], [5.72891698, 5.73026652, 6.68491386], [5.45738437, 2.77647847, 5.37665765], [6.75375986, 8.5716611, 3.6518648], [7.85980877, 6.80920043, 3.6518648], [8.13134138, 9.76298848, 4.96012101], [4.38930022, 6.26973348, 5.16838933], [6.79436288, 11.44774882, 5.16838933], [9.15882252, 9.1458212, 6.68491386], [6.43761193, 7.2418881, 6.68491386], [8.06339673, 7.217505, 6.68491386], [5.45474611, 10.90828187, 6.68491386], [5.72627873, 7.95449382, 5.37665765], [7.047794, 5.91431079, 8.3481352], [4.952206, 6.72522779, 7.6332312], [9.55617647, 2.06387275, 6.68491386], [10.53904229, 5.73026652, 6.68491386], [9.19942553, 6.26973348, 5.16838933], [11.24773725, 7.2418881, 6.68491386], [10.53640404, 7.95449382, 5.37665765], [10.81012531, 6.31976979, 7.9906832], [11.85791931, 5.91431079, 8.3481352], [9.76233131, 6.72522779, 7.6332312], [6.0, 6.31976979, 7.9906832]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.345461062749791, 179.343846471181, 3.035687347117, -0.255832947748104]",49.8138053434618
FOR001_3_47,"{'numbers': [8, 12, 8, 6, 8, 8, 14, 8, 12, 8, 12, 14, 8, 8, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 12, 12, 14, 14, 8, 8, 8, 8, 6, 8, 8, 6], 'positions': [[1.59980682, 6.61716728, 5.39914262], [2.62728795, 6.0, 7.12393547], [1.53186217, 4.0716838, 7.12393547], [1.18987419, 5.47137806, 8.64131281], [1.64542319, 6.39369806, 9.21736981], [0.73432619, 4.54905806, 8.06525581], [5.42970457, 2.15175765, 4.09088641], [6.14103777, 1.43915193, 5.39914262], [5.11355664, 0.82198466, 7.12393547], [4.00750773, 2.58444533, 7.12393547], [5.03235061, 5.4258399, 4.09088641], [7.12126534, 7.329773, 4.09088641], [3.93692483, 7.3541561, 4.09088641], [6.41257039, 8.84139457, 4.09088641], [6.13839952, 3.66337923, 4.09088641], [6.40993213, 6.61716728, 2.78263019], [6.40993213, 6.61716728, 5.39914262], [2.66789097, 3.12391228, 5.60741094], [5.07295363, 8.30192762, 5.60741094], [7.43741327, 6.0, 7.12393547], [5.11355664, 11.17801534, 7.12393547], [4.71620268, 4.0960669, 7.12393547], [3.02464191, 9.27408224, 7.12393547], [6.34198748, 4.0716838, 7.12393547], [6.20898242, 9.24969914, 7.12393547], [3.73333686, 7.76246067, 7.12393547], [4.00486948, 4.80867262, 5.81567926], [3.73597512, 9.98668796, 5.81567926], [6.4555485, 6.39369806, 9.21736981], [5.5444515, 4.54905806, 8.06525581], [8.81763304, 2.58444533, 7.12393547], [9.84247592, 5.4258399, 4.09088641], [8.74705014, 7.3541561, 4.09088641], [7.47801628, 3.12391228, 5.60741094], [9.88307894, 8.30192762, 5.60741094], [9.526328, 4.0960669, 7.12393547], [7.83476722, 9.27408224, 7.12393547], [11.15211279, 4.0716838, 7.12393547], [8.54346217, 7.76246067, 7.12393547], [8.81499479, 4.80867262, 5.81567926], [8.54610043, 9.98668796, 5.81567926], [10.81012481, 5.47137806, 8.64131281], [11.26567381, 6.39369806, 9.21736981], [10.35457681, 4.54905806, 8.06525581], [5.9999995, 5.47137806, 8.64131281]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.20991638775126, 120.581053846766, 2.57981042600785, -1.43872257884982]",49.8138053434618
FOR100_2_7,"{'numbers': [14, 8, 8, 8, 12, 14, 12, 12, 12, 12, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 6], 'positions': [[0.82198465, 6.72357618, 6.02874654], [7.51162157, 0.65747804, 7.01161236], [5.28739428, 1.96573426, 7.0089741], [6.68724181, 0.51858191, 9.089818], [4.670227, 3.69052711, 3.22632992], [6.0, 6.72357618, 2.910182], [6.97215462, 5.20705164, 5.6719956], [6.97215462, 2.17400258, 5.6719956], [4.0960669, 6.72357618, 5.63139258], [9.84824235, 3.69052711, 5.71259861], [2.7662939, 3.69052711, 5.31524466], [11.17801535, 6.72357618, 6.02874654], [7.94430925, 3.69052711, 3.62368388], [2.7419108, 3.69052711, 6.94102945], [6.0243831, 6.72357618, 4.5359668], [7.91992615, 3.69052711, 6.80802439], [6.43268767, 3.69052711, 4.33237883], [7.51162157, 6.72357618, 7.01161236], [2.33360623, 6.72357618, 6.73744149], [3.47889962, 2.3822709, 4.60391145], [3.47889962, 4.99878332, 4.60391145], [10.46540963, 5.41531996, 6.74007974], [5.28739428, 5.41531996, 7.0089741], [8.65691497, 4.99878332, 4.33501709], [8.65691497, 2.3822709, 4.33501709], [5.28739428, 8.03183239, 7.0089741], [10.46540963, 8.03183239, 6.74007974], [6.68724181, 6.58468004, 9.089818], [5.37852881, 5.00242804, 7.930546], [6.97215462, 8.24010071, 5.6719956], [2.7419108, 9.75662524, 6.94102945], [7.91992615, 9.75662524, 6.80802439], [6.43268767, 9.75662524, 4.33237883], [3.47889962, 8.44836903, 4.60391145], [5.28739428, 11.48141809, 7.0089741], [8.65691497, 8.44836903, 4.33501709], [5.37852881, 11.06852617, 7.930546], [6.03288481, 5.79355404, 8.510182]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[1.89229073675119, 125.773552937303, 1.42860040771159, -0.648107458751156]",62.820698937038
FOR100_2_8,"{'numbers': [8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 12, 14, 8, 8, 8, 6], 'positions': [[6.0, 0.58802998, 7.03129377], [6.06880231, 1.24194106, 8.44185303], [2.506745, 3.82934736, 5.96320963], [4.80867262, 5.34587189, 3.59874999], [5.38283272, 2.31282283, 6.00381264], [6.71260572, 5.34587189, 6.31996057], [6.73698882, 5.34587189, 4.69417577], [1.55897347, 5.34587189, 4.82718083], [3.45451652, 2.31282283, 7.09923842], [3.04621195, 5.34587189, 7.30282639], [7.14529339, 2.31282283, 4.89776373], [6.0, 4.03761568, 7.03129377], [0.82198465, 4.03761568, 7.30018813], [4.19150534, 3.62107904, 4.62623112], [0.82198465, 6.65412811, 7.30018813], [6.0, 6.65412811, 7.03129377], [5.72921331, 4.9771372, 8.33351203], [6.06880231, 7.3080392, 8.44185303], [2.506745, 9.89544549, 5.96320963], [2.506745, 6.86239643, 5.96320963], [5.38283272, 8.37892096, 6.00381264], [6.71260572, 11.41197002, 6.31996057], [3.47889962, 8.37892096, 3.91489791], [3.45451652, 8.37892096, 7.09923842], [1.96727805, 8.37892096, 4.62359286], [7.14529339, 8.37892096, 4.89776373], [6.0, 10.10371381, 7.03129377], [4.19150534, 9.68717717, 4.62623112], [4.19150534, 7.07066475, 4.62623112], [5.72921331, 11.04323533, 8.33351203], [7.68476034, 3.82934736, 3.55814697], [9.98668796, 5.34587189, 5.92260661], [8.65691497, 2.31282283, 5.60645869], [8.63253187, 2.31282283, 7.23224348], [8.22422729, 5.34587189, 7.02865552], [9.36952069, 3.62107904, 4.89512548], [11.17801535, 4.03761568, 7.30018813], [11.17801535, 6.65412811, 7.30018813], [7.68476034, 6.86239643, 3.55814697], [8.65691497, 8.37892096, 5.60645869], [8.63253187, 8.37892096, 7.23224348], [8.22422729, 11.41197002, 7.02865552], [9.36952069, 7.07066475, 4.89512548], [5.89900831, 6.1425882, 8.38768303]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[0.0578186850495968, 178.425328180716, 3.04227596202457, -0.552376101951495]",62.820698937038
FOR100_2_9,"{'numbers': [14, 8, 8, 8, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 14, 8, 8, 8, 8, 6], 'positions': [[7.61685305, 2.87751202, 5.97180856], [7.64123615, 2.87751202, 4.34602376], [3.95045928, 2.87751202, 6.95467438], [6.90424733, 1.5692558, 6.68314177], [1.72623198, 4.18576823, 6.95203613], [6.90424733, 4.18576823, 6.68314177], [6.0500673, 1.07392187, 8.15698402], [3.41099233, 7.42708562, 5.61505762], [3.41099233, 4.39403655, 5.61505762], [5.71291995, 8.94361015, 3.25059798], [6.28708005, 5.91056108, 5.65566063], [7.61685305, 8.94361015, 5.97180856], [4.38314695, 5.91056108, 3.5667459], [7.64123615, 8.94361015, 4.34602376], [4.35876385, 5.91056108, 6.75108642], [2.87152538, 5.91056108, 4.27544085], [3.95045928, 8.94361015, 6.95467438], [8.04954072, 5.91056108, 4.54961173], [6.90424733, 7.63535394, 6.68314177], [1.72623198, 7.63535394, 6.95203613], [5.09575267, 7.2188173, 4.27807911], [5.09575267, 4.60230487, 4.27807911], [6.90424733, 10.25186636, 6.68314177], [5.9470103, 4.85998, 8.74940202], [6.0500673, 7.14002, 8.15698402], [3.41099233, 10.46013468, 5.61505762], [5.9470103, 10.92607813, 8.74940202], [9.12847462, 2.87751202, 6.68050351], [9.5611623, 5.91056108, 5.25830668], [9.5367792, 5.91056108, 6.88409148], [9.12847462, 8.94361015, 6.68050351], [10.27376802, 4.60230487, 4.54697347], [10.27376802, 7.2188173, 4.54697347], [5.9985393, 6.0, 8.45319302]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.485332825149499, 178.787784616438, 3.07351894656148, -0.534827751250532]",62.820698937038
